datetime,open,high,low,close,volume
2020-02-26 22:35:00,222.2,227.45,221.91,227.35,19647.3338
2020-02-27 00:00:00,227.36,228.54,222.68,222.93,38323.44069
2020-02-27 00:18:00,222.86,223.95,218.87,219.0,24644.81666
2020-02-27 01:03:00,219.02,220.16,215.0,215.02,79126.0426
2020-02-27 01:08:00,215.0,215.13,210.0,210.0,33021.654819999996
2020-02-27 01:21:00,210.26,215.02,210.0,214.97,32823.25833
2020-02-27 01:53:00,214.97,218.96,213.63,218.72,51384.68657
2020-02-27 02:37:00,218.62,220.21,215.2,215.45,41833.02962
2020-02-27 03:48:00,215.35,219.8,214.47,219.45,45398.93552
2020-02-27 05:51:00,219.37,221.8,216.7,221.72,88745.45663
2020-02-27 07:08:00,221.72,225.21,220.51,225.07,61556.65071
2020-02-27 08:16:00,225.08,228.36,222.85,227.69,46597.97198
2020-02-27 09:52:00,227.7,231.4,225.16,225.66,87101.95895
2020-02-27 10:59:00,225.65,231.0,223.3,227.99,64328.08671
2020-02-27 12:05:00,228.07,230.0,224.78,229.99,38737.44272
2020-02-27 12:39:00,230.0,233.35,227.38,227.79,60589.15718
2020-02-27 14:15:00,227.74,230.45,225.27,230.12,66221.97595
2020-02-27 16:16:00,230.22,234.8,228.95,234.8,92616.38173
2020-02-27 18:56:00,234.7,238.3,233.12,233.27,142581.37396
2020-02-27 21:23:00,233.32,235.48,230.4,230.55,85418.13936
2020-02-27 21:40:00,230.63,230.63,225.56,225.86,23132.116009999998
2020-02-27 22:09:00,225.98,228.27,223.11,223.43,32929.10792
2020-02-27 22:36:00,223.42,227.36,222.38,227.26,18503.11941
2020-02-27 23:50:00,227.26,229.9,224.45,224.56,45422.84379
2020-02-28 00:25:00,224.74,229.75,224.2,229.63,24827.18605
2020-02-28 01:56:00,229.62,233.19,228.03,232.8,46706.25201
2020-02-28 03:43:00,232.79,234.67,229.5,229.54,53899.24212
2020-02-28 06:04:00,229.55,230.84,225.6,225.6,66142.70701
2020-02-28 07:34:00,225.62,227.77,222.61,222.67,57932.47351
2020-02-28 09:07:00,222.62,226.85,222.0,222.02,50299.13201
2020-02-28 09:45:00,222.14,223.96,218.74,218.93,51523.88099
2020-02-28 10:14:00,218.92,222.57,217.03,221.98,57640.14356
2020-02-28 11:05:00,221.98,222.74,217.9,222.6,58745.75847
2020-02-28 12:08:00,222.62,223.0,218.38,218.46,37728.06726
2020-02-28 13:04:00,218.45,218.83,214.01,218.83,102225.36946
2020-02-28 13:16:00,218.83,223.76,218.66,223.24,31279.89011
2020-02-28 15:31:00,223.17,225.25,220.14,225.17,123372.08345
2020-02-28 16:54:00,225.19,228.55,223.51,223.63,79100.88915
2020-02-28 18:09:00,223.68,225.4,220.0,225.35,83905.8671
2020-02-28 19:08:00,225.35,225.88,221.0,221.0,37851.98036
2020-02-28 20:11:00,221.01,224.85,220.35,224.8,22468.80993
2020-02-28 22:40:00,224.77,228.57,223.22,228.51,43747.61524
2020-02-29 00:33:00,228.45,231.55,226.23,231.01,55060.91644
2020-02-29 01:59:00,231.05,231.93,226.98,227.03,39048.40921
2020-02-29 04:13:00,226.99,231.86,226.66,231.86,45456.31591
2020-02-29 06:57:00,231.8,233.0,228.08,228.1,64812.22708
2020-02-29 09:52:00,228.09,230.0,225.24,225.25,74604.27018
2020-02-29 10:56:00,225.25,228.0,222.89,222.89,34164.32347
2020-02-29 14:09:00,222.93,226.53,221.59,221.77,85541.61171
2020-02-29 18:24:00,221.77,225.94,221.0,225.82,99235.49255
2020-02-29 23:36:00,225.81,225.93,221.09,221.09,54485.90432
2020-03-01 01:14:00,221.1,221.27,216.1,216.51,76672.6178
2020-03-01 01:39:00,216.51,220.97,216.18,220.97,19591.55424
2020-03-01 02:01:00,220.86,225.69,220.36,225.3,23743.16321
2020-03-01 05:21:00,225.25,225.5,220.0,220.5,77988.63679
2020-03-01 11:45:00,220.5,224.29,218.7,224.24,125145.8055
2020-03-01 12:44:00,224.25,227.89,222.35,222.62,53826.93666
2020-03-01 16:32:00,222.62,223.68,217.54,218.67,106422.59364
2020-03-01 18:26:00,218.67,218.76,214.07,214.12,106788.76892
2020-03-01 22:35:00,214.15,217.62,212.36,217.25,98840.48911
2020-03-02 00:02:00,217.23,221.32,216.58,216.58,59960.37379
2020-03-02 02:35:00,216.58,220.72,216.07,220.56,74147.11186
2020-03-02 10:01:00,220.59,223.73,218.67,223.56,213748.49307
2020-03-02 13:21:00,223.52,227.41,222.5,227.21,128866.35752
2020-03-02 16:15:00,227.18,231.3,226.18,231.21,149565.3784
2020-03-03 00:13:00,231.21,234.4,228.93,229.02,249909.67908
2020-03-03 06:59:00,229.0,232.2,226.5,226.99,169875.73755
2020-03-03 11:23:00,226.91,230.89,226.0,230.77,131669.81784
2020-03-03 13:39:00,230.75,232.46,227.42,227.48,82882.5793
2020-03-03 14:38:00,227.44,228.74,223.71,223.99,49756.29913
2020-03-03 15:05:00,223.94,229.46,223.74,228.6,30379.48448
2020-03-03 15:16:00,228.55,229.18,222.5,223.5,27627.350420000002
2020-03-03 16:34:00,223.5,225.47,220.5,220.53,95407.84218
2020-03-03 22:37:00,220.51,224.57,219.57,224.56,122915.82064
2020-03-04 01:10:00,224.56,227.38,222.51,227.34,66337.98885
2020-03-04 11:30:00,227.34,228.85,222.48,223.0,182509.75313
2020-03-04 16:08:00,223.33,225.38,220.23,220.82,127428.65636
2020-03-05 00:12:00,220.79,225.49,220.55,225.42,95765.55203
2020-03-05 09:26:00,225.46,230.86,225.2,230.05,220064.65492
2020-03-05 14:56:00,230.05,234.09,229.07,229.28,184112.52195
2020-03-05 23:00:00,229.28,233.38,228.18,228.31,145731.91714
2020-03-06 05:15:00,228.3,231.44,226.43,231.41,118583.02011
2020-03-06 07:25:00,231.44,236.41,231.38,236.29,96170.73833000001
2020-03-06 11:03:00,236.27,239.94,234.0,239.41,116462.5517
2020-03-06 13:56:00,239.41,241.4,236.16,236.16,121942.22067
2020-03-06 21:04:00,236.2,239.43,234.34,239.38,137984.87029
2020-03-06 23:35:00,239.42,244.2,238.9,244.2,58516.6743
2020-03-07 12:27:00,244.2,246.5,241.1,246.25,245791.78499000001
2020-03-07 16:16:00,246.25,248.1,242.46,248.05,86990.73415999999
2020-03-07 16:55:00,248.05,251.93,244.5,245.21,76075.67342
2020-03-07 17:49:00,245.08,246.11,239.5,240.29,92046.61297
2020-03-08 00:01:00,240.33,240.99,234.7,235.19,163091.6175
2020-03-08 02:58:00,235.19,235.24,229.58,229.77,102175.90006
2020-03-08 06:36:00,229.72,232.19,227.1,227.48,81635.7211
2020-03-08 11:05:00,227.49,232.22,227.38,232.17,100332.40618
2020-03-08 12:41:00,232.19,232.71,227.89,227.89,32662.927349999998
2020-03-08 14:34:00,227.94,228.13,222.33,222.52,108056.67372
2020-03-08 15:11:00,222.48,223.0,217.4,218.14,63088.16239
2020-03-08 15:33:00,218.12,218.82,214.0,214.0,50064.396590000004
2020-03-08 15:46:00,214.0,217.79,212.0,217.71,43100.046949999996
2020-03-08 16:15:00,217.71,218.43,211.21,211.45,60678.67568
2020-03-08 16:23:00,211.48,213.2,203.5,205.01,57065.02614
2020-03-08 16:41:00,205.0,209.61,203.11,209.14,71094.30229
2020-03-08 17:15:00,209.04,213.85,207.98,213.79,79167.40419
2020-03-08 19:04:00,213.77,218.0,212.83,213.09,138134.30828
2020-03-08 21:34:00,213.1,213.89,209.03,209.3,72626.04895
2020-03-08 22:45:00,209.31,211.32,206.49,206.51,50539.76078
2020-03-08 23:15:00,206.49,208.37,203.69,207.96,38772.79612
2020-03-08 23:39:00,208.0,209.61,204.62,204.71,27425.41138
2020-03-08 23:45:00,204.63,204.71,200.5,200.55,26331.4733
2020-03-08 23:49:00,200.59,201.24,195.55,195.55,28038.57999
2020-03-08 23:51:00,195.57,200.3,195.5,200.1,14222.08091
2020-03-09 00:00:00,200.1,202.08,196.89,201.88,28384.98029
2020-03-09 00:06:00,201.88,207.47,200.7,206.44,25428.15709
2020-03-09 00:17:00,206.45,206.77,200.93,201.64,26298.86178
2020-03-09 00:51:00,201.63,203.51,197.71,203.06,61799.93339
2020-03-09 01:31:00,203.06,204.91,200.51,204.7,32286.70509
2020-03-09 02:50:00,204.8,206.54,201.94,202.15,67273.09615
2020-03-09 03:16:00,202.13,202.64,197.88,198.34,33280.78105
2020-03-09 03:18:00,198.29,203.75,198.28,203.74,8277.56969
2020-03-09 03:49:00,203.66,204.34,199.47,199.51,42809.2511
2020-03-09 04:12:00,199.54,201.82,197.0,197.67,36145.157250000004
2020-03-09 04:53:00,197.48,201.08,196.12,200.95,73556.7507
2020-03-09 05:31:00,200.89,201.19,196.61,197.02,49170.44247
2020-03-09 05:36:00,196.98,201.85,196.77,201.71,18279.60469
2020-03-09 05:56:00,201.72,206.16,201.29,206.11,55718.627629999995
2020-03-09 08:43:00,205.99,208.62,203.48,208.46,163510.09233
2020-03-09 09:40:00,208.49,208.6,204.2,204.29,41681.85149
2020-03-09 11:04:00,204.22,205.28,200.75,200.79,53079.144
2020-03-09 12:08:00,200.79,204.8,199.11,204.31,78210.55255
2020-03-09 13:35:00,204.25,205.05,200.32,200.69,85171.01517
2020-03-09 13:56:00,200.72,203.5,198.0,202.98,56460.27691
2020-03-09 14:50:00,203.2,203.97,198.0,198.55,64760.49484
2020-03-09 15:08:00,198.55,199.0,194.09,194.09,36252.86893
2020-03-09 15:30:00,194.65,197.87,193.02,193.17,60679.01428
2020-03-09 15:59:00,193.18,194.82,190.0,194.5,93102.41414
2020-03-09 16:16:00,194.63,196.27,191.3,196.27,31112.09376
2020-03-09 16:33:00,196.02,200.59,195.79,200.11,42049.8329
2020-03-09 16:48:00,200.21,201.0,196.53,196.63,27790.63753
2020-03-09 17:19:00,196.53,198.3,193.64,193.71,43422.02506
2020-03-09 19:15:00,193.71,197.12,192.5,197.05,93004.04561
2020-03-09 22:06:00,196.98,199.9,195.15,195.59,82217.78882
2020-03-09 22:50:00,195.4,199.9,194.33,199.9,29173.4493
2020-03-09 23:55:00,199.88,202.56,197.58,202.13,38545.57548
2020-03-10 02:59:00,202.14,204.9,200.29,200.62,130186.57631
2020-03-10 07:02:00,200.63,203.88,199.34,199.64,119894.08069
2020-03-10 10:31:00,199.64,202.0,197.18,201.49,117045.93546
2020-03-10 12:41:00,201.49,205.44,200.95,205.34,139912.26134
2020-03-10 13:44:00,205.31,206.2,201.53,201.64,58789.59515
2020-03-10 15:31:00,201.65,205.1,200.17,200.75,85355.88854
2020-03-10 15:55:00,200.75,201.16,196.59,196.74,64363.11471
2020-03-10 17:56:00,196.71,200.69,195.54,200.58,108300.07577
2020-03-10 20:31:00,200.58,202.88,198.44,202.87,98816.1297
2020-03-11 05:17:00,202.82,204.01,199.4,199.66,203210.78872
2020-03-11 09:21:00,199.66,200.83,196.56,196.6,135965.33432
2020-03-11 14:45:00,196.6,198.5,192.5,193.8,170372.04144
2020-03-11 15:37:00,193.73,194.8,190.61,190.69,55807.035579999996
2020-03-11 17:12:00,190.65,193.96,188.0,189.15,123346.18801
2020-03-11 17:37:00,189.15,189.53,184.95,185.06,62784.08227
2020-03-11 18:31:00,185.01,186.9,181.73,185.89,129518.89893
2020-03-11 18:57:00,185.89,190.45,185.64,190.26,46898.653170000005
2020-03-11 20:03:00,190.27,191.38,187.1,191.35,90215.06297
2020-03-11 21:55:00,191.3,193.79,189.04,189.16,58615.60203
2020-03-11 22:38:00,189.16,193.41,188.24,193.35,30382.611409999998
2020-03-12 01:28:00,193.34,195.6,191.02,191.24,143387.29046
2020-03-12 01:52:00,191.18,191.3,187.36,187.44,32394.52923
2020-03-12 02:11:00,187.45,188.0,183.29,183.46,31496.17525
2020-03-12 02:33:00,183.47,187.58,182.66,187.03,31289.8495
2020-03-12 03:50:00,187.09,187.62,183.11,183.19,66404.23998
2020-03-12 06:17:00,183.2,183.45,178.3,178.51,154747.76163
2020-03-12 06:31:00,178.51,178.65,174.2,174.53,53474.83461
2020-03-12 07:11:00,174.47,175.0,170.3,170.36,97081.951
2020-03-12 07:23:00,170.52,172.02,167.61,171.86,43569.13613
2020-03-12 07:49:00,171.86,174.22,170.53,170.64,42739.00883
2020-03-12 08:14:00,170.67,173.0,168.67,168.79,40203.19463
2020-03-12 08:30:00,168.87,171.8,166.61,171.73,37133.11342
2020-03-12 09:14:00,171.73,172.36,168.05,168.16,52511.20762
2020-03-12 10:15:00,168.16,169.63,164.51,164.77,79307.54143
2020-03-12 10:20:00,164.77,166.66,162.0,162.05,33786.14375
2020-03-12 10:32:00,162.16,164.19,159.51,160.78,59047.819260000004
2020-03-12 10:37:00,160.48,163.0,155.55,156.07,40189.95674
2020-03-12 10:40:00,156.06,156.49,152.0,152.0,23370.35087
2020-03-12 10:42:00,152.28,153.09,145.55,146.7,16902.07055
2020-03-12 10:45:00,146.7,146.7,138.43,138.43,25833.455390000003
2020-03-12 10:47:00,138.88,140.12,125.0,128.77,19128.914389999998
2020-03-12 10:48:00,128.77,138.47,127.0,135.76,11373.36878
2020-03-12 10:49:00,135.76,143.77,134.2,143.05,12346.63877
2020-03-12 10:50:00,143.03,143.77,135.0,137.17,9524.59014
2020-03-12 10:51:00,137.17,142.0,136.22,141.0,6440.36506
2020-03-12 10:52:00,141.0,142.0,135.21,137.83,13381.07509
2020-03-12 10:54:00,137.99,146.0,137.4,145.6,18118.07911
2020-03-12 10:57:00,145.59,151.11,133.0,138.08,34835.96899
2020-03-12 10:58:00,138.08,141.71,130.0,131.01,7794.97353
2020-03-12 11:00:00,131.12,138.06,127.91,127.91,19350.678480000002
2020-03-12 11:01:00,127.91,128.82,123.0,123.64,13673.26761
2020-03-12 11:02:00,123.71,132.22,123.45,131.24,12838.57809
2020-03-12 11:04:00,131.13,140.8,130.94,140.12,18910.792309999997
2020-03-12 11:07:00,140.0,145.0,130.0,138.04,32385.96227
2020-03-12 11:08:00,138.2,142.53,138.05,142.13,5583.63983
2020-03-12 11:12:00,142.13,150.0,136.04,136.11,40794.8315
2020-03-12 11:13:00,136.44,141.23,134.0,140.02,11240.97085
2020-03-12 11:20:00,140.03,144.36,136.2,142.75,45160.61636
2020-03-12 11:21:00,142.64,142.97,138.75,138.75,6923.9246
2020-03-12 11:28:00,139.59,141.71,135.52,138.25,36766.89122
2020-03-12 11:36:00,137.74,141.68,136.0,136.2,30622.332739999998
2020-03-12 11:37:00,136.19,136.24,132.72,133.24,6303.05454
2020-03-12 11:39:00,133.23,136.97,132.7,135.96,10911.84575
2020-03-12 11:42:00,135.73,135.98,131.67,131.94,11162.097150000001
2020-03-12 11:44:00,131.94,135.0,126.25,128.9,16468.35675
2020-03-12 11:45:00,128.91,135.44,128.38,135.13,5618.52118
2020-03-12 11:48:00,134.97,135.27,126.5,131.24,12651.025669999999
2020-03-12 11:52:00,131.0,136.39,130.68,136.22,18967.560859999998
2020-03-12 11:55:00,136.32,137.21,132.54,132.6,13981.56395
2020-03-12 11:57:00,132.75,135.36,132.55,135.32,8731.446100000001
2020-03-12 12:01:00,135.25,140.0,133.74,138.56,22462.36339
2020-03-12 12:04:00,138.65,140.26,135.19,136.23,12036.331549999999
2020-03-12 12:12:00,136.17,138.63,134.01,138.07,21094.04333
2020-03-12 12:19:00,138.04,142.52,137.67,141.59,40083.66237
2020-03-12 12:31:00,141.74,142.22,138.5,138.59,56995.74142
2020-03-12 12:47:00,138.68,141.0,136.7,137.64,58437.5367
2020-03-12 12:52:00,137.92,138.37,135.09,135.36,20920.786799999998
2020-03-12 13:01:00,135.62,139.47,135.0,139.23,34630.24962
2020-03-12 13:08:00,139.23,139.28,136.06,136.08,23388.94766
2020-03-12 13:30:00,136.08,136.78,132.52,132.91,67469.56508
2020-03-12 13:35:00,132.9,133.02,128.0,128.85,28830.26081
2020-03-12 13:43:00,128.84,132.09,126.75,128.39,47011.52435
2020-03-12 13:46:00,128.53,129.99,126.75,129.82,11607.70774
2020-03-12 13:58:00,129.88,134.26,128.25,134.01,69076.01845
2020-03-12 14:16:00,134.08,137.85,133.2,137.19,73409.20224
2020-03-12 14:32:00,137.35,140.9,136.29,140.87,60625.84146
2020-03-12 14:38:00,140.81,142.56,138.42,142.42,25429.52747
2020-03-12 14:45:00,142.49,142.97,138.55,139.52,41364.438689999995
2020-03-12 15:03:00,139.58,141.66,137.61,137.78,55326.37255
2020-03-12 15:16:00,137.78,140.67,136.35,140.16,30889.75025
2020-03-12 16:01:00,140.15,141.8,138.12,141.55,108258.23517
2020-03-12 16:05:00,141.45,142.65,137.62,138.77,21533.01576
2020-03-12 16:15:00,138.54,139.58,134.41,135.97,40316.38763
2020-03-12 16:59:00,135.86,139.42,135.64,139.35,105285.68497
2020-03-12 17:05:00,139.3,141.95,138.5,141.93,18979.64829
2020-03-12 17:12:00,141.88,145.22,141.34,141.34,40412.74806
2020-03-12 17:37:00,141.5,143.99,140.11,140.72,75337.38421
2020-03-12 17:50:00,140.71,142.7,139.65,142.67,29806.02826
2020-03-12 18:33:00,142.67,143.54,138.81,139.44,70549.49210999999
2020-03-12 20:15:00,139.49,140.2,136.85,137.03,134319.97381
2020-03-12 20:28:00,137.03,137.41,133.68,134.13,34102.47671
2020-03-12 20:33:00,134.05,134.64,131.17,131.28,23114.46496
2020-03-12 20:45:00,131.26,131.91,127.91,127.91,33488.68264
2020-03-12 20:51:00,127.91,128.87,125.0,125.31,28330.739139999998
2020-03-12 20:57:00,125.42,130.31,125.17,128.43,26330.4997
2020-03-12 21:08:00,128.08,132.08,127.43,130.65,44341.07872
2020-03-12 21:20:00,130.5,131.24,128.0,128.0,13874.68205
2020-03-12 21:23:00,128.0,128.06,125.05,125.41,9164.09202
2020-03-12 21:34:00,125.42,128.43,125.42,128.43,20642.86339
2020-03-12 21:45:00,128.43,130.0,126.71,126.82,16477.66892
2020-03-12 21:56:00,126.82,131.27,126.65,130.3,14744.39984
2020-03-12 22:09:00,130.29,133.36,130.0,133.08,37825.81038
2020-03-12 22:16:00,133.27,134.95,131.11,131.42,17964.92585
2020-03-12 22:29:00,131.41,132.5,128.83,129.55,29965.725879999998
2020-03-12 22:43:00,129.8,131.14,127.77,128.05,22976.81629
2020-03-12 22:49:00,128.08,129.6,126.55,126.7,10076.694
2020-03-12 23:03:00,126.74,128.53,124.64,125.46,29255.46686
2020-03-12 23:09:00,125.46,127.0,123.5,123.6,15237.382150000001
2020-03-12 23:11:00,123.83,124.0,120.5,120.65,15141.697689999999
2020-03-12 23:16:00,120.7,124.62,118.67,123.15,38265.327450000004
2020-03-12 23:22:00,123.12,125.0,118.11,118.11,28796.75183
2020-03-12 23:24:00,118.27,119.84,112.0,112.9,24644.05489
2020-03-12 23:26:00,112.9,116.96,109.76,109.76,27799.08771
2020-03-12 23:27:00,109.78,110.19,105.62,105.79,12841.99037
2020-03-12 23:29:00,105.78,113.81,102.1,112.55,28507.26777
2020-03-12 23:31:00,112.66,116.93,104.14,105.0,27138.59283
2020-03-12 23:32:00,105.0,110.46,104.51,107.45,5759.55445
2020-03-12 23:35:00,107.45,109.18,104.48,108.84,23885.37241
2020-03-12 23:42:00,108.84,110.0,105.5,109.67,39933.6182
2020-03-12 23:45:00,109.66,109.72,105.51,105.88,16598.72071
2020-03-12 23:47:00,105.75,105.97,101.32,101.37,16214.27723
2020-03-12 23:49:00,101.67,108.76,101.2,107.0,22742.408819999997
2020-03-12 23:52:00,106.79,115.24,104.23,113.56,25885.69005
2020-03-12 23:53:00,113.12,115.06,107.68,108.81,10890.75699
2020-03-12 23:54:00,108.73,108.86,104.55,105.72,8803.1919
2020-03-12 23:55:00,105.52,109.17,105.52,108.83,5834.58705
2020-03-12 23:56:00,108.87,109.05,105.0,105.57,4548.97201
2020-03-12 23:59:00,105.31,108.66,104.64,107.82,17568.668400000002
2020-03-13 00:00:00,107.67,111.32,107.1,110.08,5871.28247
2020-03-13 00:02:00,110.43,113.53,109.42,112.98,23031.76577
2020-03-13 00:04:00,112.96,116.36,112.06,112.17,23001.310400000002
2020-03-13 00:06:00,112.17,112.44,108.04,108.85,9779.7762
2020-03-13 00:15:00,109.02,111.85,107.76,111.5,56570.65203
2020-03-13 00:21:00,111.55,113.03,109.16,109.55,32838.12518
2020-03-13 00:33:00,109.54,110.26,107.0,110.14,51999.47552
2020-03-13 00:41:00,110.13,111.71,108.5,108.54,39775.887240000004
2020-03-13 00:45:00,108.55,109.23,104.6,104.98,27874.38771
2020-03-13 00:54:00,104.99,107.21,104.2,107.0,59018.21524
2020-03-13 01:01:00,107.12,110.0,105.5,109.23,34469.96993
2020-03-13 01:09:00,109.21,112.0,106.83,107.15,47170.40117
2020-03-13 01:45:00,107.15,108.08,104.89,105.01,100315.16027
2020-03-13 01:52:00,104.94,106.08,102.63,102.9,33363.34829
2020-03-13 01:54:00,102.91,103.14,100.5,100.72,13659.5218
2020-03-13 01:56:00,100.68,100.73,97.0,97.83,22955.43442
2020-03-13 02:01:00,97.83,99.06,91.9,92.21,39063.810939999996
2020-03-13 02:03:00,92.16,96.1,90.5,95.83,21675.925430000003
2020-03-13 02:06:00,96.09,98.0,92.43,94.33,19427.59145
2020-03-13 02:13:00,94.17,95.5,91.0,91.42,29160.31797
2020-03-13 02:14:00,91.41,91.42,87.28,88.35,13749.96911
2020-03-13 02:15:00,88.44,89.12,86.26,86.37,14522.4233
2020-03-13 02:16:00,86.64,90.04,86.0,88.35,13987.9685
2020-03-13 02:17:00,88.35,90.71,87.9,90.37,10069.45205
2020-03-13 02:19:00,90.51,93.59,90.0,93.18,20675.75665
2020-03-13 02:24:00,93.22,93.66,90.0,91.08,21213.62918
2020-03-13 02:27:00,91.08,95.0,90.11,94.81,18174.303
2020-03-13 02:28:00,94.82,97.66,94.82,96.99,6742.44917
2020-03-13 02:30:00,96.99,99.75,94.01,99.73,18736.18645
2020-03-13 02:31:00,99.66,108.75,99.5,107.88,13114.58653
2020-03-13 02:32:00,107.96,109.98,102.18,103.29,17942.5898
2020-03-13 02:37:00,103.11,106.88,98.77,105.49,43582.26622
2020-03-13 02:38:00,105.49,109.7,104.46,109.42,13192.18198
2020-03-13 02:39:00,109.42,119.61,109.32,116.67,15494.97306
2020-03-13 02:40:00,116.96,118.15,110.01,110.76,10856.8349
2020-03-13 02:42:00,110.42,118.2,108.46,113.04,17602.025159999997
2020-03-13 02:44:00,113.5,119.43,110.45,118.78,19397.98421
2020-03-13 02:45:00,118.33,120.2,112.61,113.0,18061.58589
2020-03-13 02:47:00,112.68,116.78,111.94,112.55,10510.88386
2020-03-13 02:51:00,112.36,115.45,108.95,109.25,21076.38711
2020-03-13 02:52:00,109.17,114.0,108.71,112.63,7466.50908
2020-03-13 02:55:00,112.88,114.79,109.0,109.8,12015.60076
2020-03-13 03:00:00,109.76,112.91,109.0,112.12,16116.945319999999
2020-03-13 03:07:00,112.12,114.83,111.0,114.58,36492.03945
2020-03-13 03:14:00,114.58,116.5,112.0,116.39,37458.34186
2020-03-13 03:16:00,116.39,120.0,115.1,118.86,13665.794549999999
2020-03-13 03:19:00,118.92,124.14,117.59,122.71,28818.55967
2020-03-13 03:25:00,122.49,126.91,120.14,126.9,45345.8085
2020-03-13 03:28:00,126.83,131.63,125.68,131.54,20599.7779
2020-03-13 03:30:00,131.47,136.06,130.19,135.19,16736.49643
2020-03-13 03:32:00,135.55,138.0,128.74,129.41,18330.106679999997
2020-03-13 03:39:00,129.99,133.28,126.0,133.1,32499.49298
2020-03-13 03:41:00,133.23,134.07,127.5,128.27,9019.836800000001
2020-03-13 03:43:00,128.7,129.29,123.0,124.22,8346.70826
2020-03-13 03:46:00,124.01,127.7,122.0,122.91,21497.15292
2020-03-13 03:47:00,122.91,123.64,118.54,119.82,7979.44553
2020-03-13 03:50:00,119.82,123.2,118.0,122.27,17216.26942
2020-03-13 03:53:00,122.2,124.0,119.79,123.99,9749.68272
2020-03-13 04:00:00,123.93,126.52,120.33,121.09,25900.95149
2020-03-13 04:01:00,121.1,121.56,117.93,118.6,5843.47952
2020-03-13 04:06:00,118.8,122.99,118.0,122.99,18089.65112
2020-03-13 04:10:00,122.99,123.0,120.01,120.48,12078.00017
2020-03-13 04:28:00,120.48,123.0,118.37,118.83,62010.197759999995
2020-03-13 04:29:00,118.69,118.82,115.0,115.56,7641.97455
2020-03-13 04:35:00,115.49,118.53,115.0,115.28,30407.61895
2020-03-13 04:44:00,115.32,115.87,110.41,111.47,51805.08148
2020-03-13 04:53:00,111.65,113.94,111.23,113.78,29182.07027
2020-03-13 04:56:00,113.85,114.23,110.49,110.55,15291.64616
2020-03-13 04:57:00,110.5,110.79,106.0,108.19,15273.14307
2020-03-13 05:00:00,108.22,113.24,107.8,113.02,15555.611649999999
2020-03-13 05:03:00,113.05,117.25,111.03,115.82,17817.26317
2020-03-13 05:06:00,115.84,121.99,115.09,120.31,17615.86675
2020-03-13 05:10:00,120.16,122.0,118.0,121.23,20158.09967
2020-03-13 05:12:00,121.27,122.75,118.67,118.94,7558.40762
2020-03-13 05:19:00,118.96,120.99,116.73,120.99,24352.7367
2020-03-13 05:25:00,120.99,123.32,119.14,119.54,28309.48161
2020-03-13 05:32:00,119.49,121.89,117.25,117.73,24361.76597
2020-03-13 05:55:00,117.74,119.69,115.81,116.07,61685.98593
2020-03-13 06:12:00,116.07,118.38,113.68,117.73,59591.62518
2020-03-13 06:18:00,117.59,120.33,116.69,117.07,19117.33093
2020-03-13 06:27:00,117.17,120.61,116.71,120.61,29356.92666
2020-03-13 06:43:00,120.6,121.33,118.0,121.15,35263.64907
2020-03-13 06:53:00,121.2,124.26,119.68,124.18,28182.87525
2020-03-13 06:57:00,124.05,126.29,122.32,126.27,16902.45677
2020-03-13 07:00:00,126.14,127.0,120.0,123.83,12854.8581
2020-03-13 07:32:00,123.9,124.8,120.0,120.25,69157.69501
2020-03-13 07:49:00,120.28,123.17,120.0,123.04,29861.7128
2020-03-13 07:51:00,123.09,126.19,123.04,125.95,6633.04415
2020-03-13 07:57:00,125.93,128.47,124.11,128.28,25187.37234
2020-03-13 08:04:00,128.28,131.28,126.68,131.18,24287.656949999997
2020-03-13 08:06:00,131.26,132.85,128.87,128.95,15589.45592
2020-03-13 08:11:00,128.95,130.24,125.5,125.5,20662.73382
2020-03-13 08:18:00,125.75,127.6,124.55,127.6,29459.613540000002
2020-03-13 08:32:00,127.6,128.33,123.76,124.88,30570.24054
2020-03-13 08:33:00,124.88,124.98,121.64,122.16,3302.67806
2020-03-13 08:36:00,122.33,124.5,120.0,120.5,11007.680690000001
2020-03-13 08:38:00,120.5,123.29,119.99,123.29,8766.2649
2020-03-13 08:52:00,123.29,125.24,121.86,124.85,25781.33682
2020-03-13 09:00:00,124.88,127.11,123.45,126.08,17425.92637
2020-03-13 09:34:00,126.0,127.93,125.0,127.81,65879.86798
2020-03-13 09:48:00,127.81,130.46,127.02,130.43,44892.8217
2020-03-13 09:55:00,130.35,133.5,130.34,133.28,33314.98773
2020-03-13 09:59:00,133.35,133.36,129.32,129.46,17128.11754
2020-03-13 10:09:00,129.46,132.0,128.51,128.66,30353.95015
2020-03-13 10:20:00,128.67,131.0,126.78,130.8,32184.130380000002
2020-03-13 10:33:00,130.78,132.38,129.12,132.26,26204.47359
2020-03-13 10:43:00,132.27,133.0,129.41,129.47,21434.33738
2020-03-13 10:58:00,129.48,132.23,129.2,132.12,28087.29988
2020-03-13 11:03:00,132.12,132.14,129.06,129.13,11126.70366
2020-03-13 11:04:00,129.13,129.15,126.25,126.41,7122.22734
2020-03-13 11:15:00,126.44,127.99,124.48,127.64,45358.10516
2020-03-13 11:31:00,127.64,130.11,127.11,129.88,34127.20534
2020-03-13 11:55:00,129.9,131.21,127.62,127.62,56039.70331
2020-03-13 12:12:00,127.62,129.22,125.26,128.84,45162.53132
